"Ticks","Cycles","Counter"
4522,14,2491
4523,14,2492
4523,14,2493
4523,14,2494
4524,14,2495
4524,14,2496
4524,14,2497
4524,14,2498
4525,14,2499
4525,14,2500
4525,14,2501
4526,14,2502
4526,14,2503
4526,14,2504
4527,14,2505
4527,14,2506
4527,14,2507
4527,14,2508
4528,14,2509
4528,14,2510
4528,14,2511
4529,14,2512
4529,14,2513
4529,14,2514
4530,14,2515
4530,14,2516
4530,14,2517
4531,14,2518
4531,14,2519
4531,14,2520
4531,14,2521
4532,14,2522
4532,14,2523
4532,14,2524
4533,14,2525
4533,14,2526
4533,14,2527
4534,14,2528
4534,14,2529
4534,14,2530
4534,14,2531
4535,14,2532
4535,14,2533
4535,14,2534
4536,14,2535
4536,14,2536
4536,14,2537
4537,14,2538
4537,14,2539
4537,14,2540
4537,14,2541
4538,14,2542
4538,14,2543
4538,14,2544
4539,14,2545
4539,14,2546
4539,14,2547
4540,14,2548
4540,14,2549
4540,14,2550
4541,14,2551
4541,14,2552
4541,14,2553
4541,14,2554
4542,14,2555
4542,14,2556
4542,14,2557
4543,14,2558
4543,14,2559
4543,14,2560
4544,14,2561
4544,14,2562
4544,14,2563
4545,14,2564
4545,14,2565
4545,14,2566
4545,14,2567
4546,14,2568
4546,14,2569
4546,14,2570
4547,14,2571
4547,14,2572
4547,14,2573
4548,14,2574
4548,14,2575
4548,14,2576
4548,14,2577
4549,14,2578
4549,14,2579
4549,15,2580
4550,15,2581
4550,15,2582
4550,15,2583
4551,15,2584
4551,15,2585
4551,15,2586
4551,15,2587
4552,15,2588
4552,15,2589
4552,15,2590
4553,15,2591
4553,15,2592
4553,15,2593
4554,15,2594
4554,15,2595
4554,15,2596
4554,15,2597
4555,15,2598
4555,15,2599
4555,15,2600
4556,15,2601
4556,15,2602
4556,15,2603
4557,15,2604
4557,15,2605
4557,15,2606
4557,15,2607
4558,15,2608
4558,15,2609
4559,15,2610
4559,15,2611
4559,15,2612
4559,15,2613
4560,15,2614
4560,15,2615
4560,15,2616
4561,15,2617
4561,15,2618
4561,15,2619
4562,15,2620
4562,15,2621
4562,15,2622
4562,15,2623
4563,15,2624
4563,15,2625
4563,15,2626
4564,15,2627
4564,15,2628
4564,15,2629
4565,15,2630
4565,15,2631
4565,15,2632
4565,15,2633
4566,15,2634
4566,15,2635
4566,15,2636
4567,15,2637
4567,15,2638
4567,15,2639
4568,15,2640
4568,15,2641
4568,15,2642
4568,15,2643
4569,15,2644
4569,15,2645
4569,15,2646
4570,15,2647
4570,15,2648
4570,15,2649
4571,15,2650
4571,15,2651
4571,15,2652
4571,15,2653
4572,15,2654
4572,15,2655
4572,15,2656
4573,15,2657
4573,15,2658
4573,15,2659
4574,15,2660
4574,15,2661
4574,15,2662
4575,15,2663
4575,15,2664
4575,15,2665
4575,15,2666
4576,15,2667
4576,15,2668
4576,15,2669
4577,15,2670
4577,15,2671
4577,15,2672
4578,15,2673
4578,15,2674
4578,15,2675
4579,15,2676
4579,15,2677
4579,15,2678
4579,15,2679
4580,15,2680
4580,15,2681
4580,15,2682
4581,15,2683
4581,15,2684
4581,15,2685
4582,15,2686
4582,15,2687
4582,15,2688
4582,15,2689
4583,15,2690
4583,15,2691
4583,15,2692
4584,15,2693
4584,15,2694
4584,15,2695
4585,15,2696
4585,15,2697
4585,15,2698
4585,15,2699
4586,15,2700
4586,15,2701
4586,15,2702
4587,15,2703
4587,15,2704
4587,15,2705
4588,15,2706
4588,15,2707
4588,15,2708
4589,15,2709
4589,15,2710
4589,15,2711
4589,15,2712
4590,15,2713
4590,15,2714
4590,15,2715
4591,15,2716
4591,15,2717
4591,15,2718
4592,15,2719
4592,15,2720
4592,15,2721
4592,15,2722
4593,15,2723
4593,15,2724
4593,15,2725
4594,15,2726
4594,15,2727
4594,15,2728
4595,15,2729
4595,15,2730
4595,15,2731
4595,15,2732
4596,15,2733
4596,15,2734
4596,15,2735
4597,15,2736
4597,15,2737
4597,15,2738
4598,15,2739
4598,15,2740
4598,15,2741
4599,15,2742
4599,15,2743
4599,15,2744
4599,15,2745
4600,15,2746
4600,15,2747
4600,15,2748
4601,15,2749
4601,15,2750
4601,15,2751
4602,16,2752
4602,16,2753
4602,16,2754
4603,16,2755
4603,16,2756
4603,16,2757
4603,16,2758
4604,16,2759
4604,16,2760
4604,16,2761
4605,16,2762
4605,16,2763
4605,16,2764
4606,16,2765
4606,16,2766
4606,16,2767
4606,16,2768
4607,16,2769
4607,16,2770
4607,16,2771
4608,16,2772
4608,16,2773
4608,16,2774
4609,16,2775
4609,16,2776
4609,16,2777
4609,16,2778
4610,16,2779
4610,16,2780
4610,16,2781
4611,16,2782
4611,16,2783
4611,16,2784
4612,16,2785
4612,16,2786
4612,16,2787
4612,16,2788
4613,16,2789
4613,16,2790
4613,16,2791
4614,16,2792
4614,16,2793
4614,16,2794
4615,16,2795
4615,16,2796
4615,16,2797
4616,16,2798
4616,16,2799
4616,16,2800
4617,16,2801
4617,16,2802
4617,16,2803
4617,16,2804
4618,16,2805
4618,16,2806
4618,16,2807
4619,16,2808
4619,16,2809
4619,16,2810
4620,16,2811
4620,16,2812
4620,16,2813
4620,16,2814
4621,16,2815
4621,16,2816
4621,16,2817
4622,16,2818
4622,16,2819
4622,16,2820
4623,16,2821
4623,16,2822
4623,16,2823
4623,16,2824
4624,16,2825
4624,16,2826
4624,16,2827
4625,16,2828
4625,16,2829
4625,16,2830
4626,16,2831
4626,16,2832
4626,16,2833
4626,16,2834
4627,16,2835
4627,16,2836
4627,16,2837
4628,16,2838
4628,16,2839
4628,16,2840
4629,16,2841
4629,16,2842
4629,16,2843
4629,16,2844
4630,16,2845
4630,16,2846
4630,16,2847
4631,16,2848
4631,16,2849
4631,16,2850
4632,16,2851
4632,16,2852
4632,16,2853
4633,16,2854
4633,16,2855
4633,16,2856
4633,16,2857
4634,16,2858
4634,16,2859
4634,16,2860
4635,16,2861
4635,16,2862
4635,16,2863
4636,16,2864
4636,16,2865
4636,16,2866
4637,16,2867
4637,16,2868
4637,16,2869
4637,16,2870
4638,16,2871
4638,16,2872
4638,16,2873
4639,16,2874
4639,16,2875
4639,16,2876
4640,16,2877
4640,16,2878
4640,16,2879
4640,16,2880
4641,16,2881
4641,16,2882
4641,16,2883
4642,16,2884
4642,16,2885
4642,16,2886
4643,16,2887
4643,16,2888
4643,16,2889
4643,16,2890
4644,16,2891
4644,16,2892
4644,16,2893
4645,16,2894
4645,16,2895
4645,16,2896
4646,16,2897
4646,16,2898
4646,16,2899
4647,16,2900
4647,16,2901
4647,16,2902
4647,16,2903
4648,16,2904
4648,16,2905
4648,16,2906
4649,16,2907
4649,16,2908
4649,16,2909
4650,16,2910
4650,16,2911
4650,16,2912
4650,16,2913
4651,16,2914
4651,16,2915
4651,16,2916
4652,16,2917
4652,16,2918
4652,16,2919
4653,16,2920
4653,16,2921
4653,16,2922
4653,16,2923
4654,17,2924
4654,17,2925
4654,17,2926
4655,17,2927
4655,17,2928
4655,17,2929
4656,17,2930
4656,17,2931
4656,17,2932
4657,17,2933
4657,17,2934
4657,17,2935
4657,17,2936
4658,17,2937
4658,17,2938
4658,17,2939
4659,17,2940
4659,17,2941
4659,17,2942
4660,17,2943
4660,17,2944
4660,17,2945
4661,17,2946
4661,17,2947
4661,17,2948
4661,17,2949
4662,17,2950
4662,17,2951
4662,17,2952
4663,17,2953
4663,17,2954
4663,17,2955
4664,17,2956
4664,17,2957
4664,17,2958
4664,17,2959
4665,17,2960
4665,17,2961
4665,17,2962
4666,17,2963
4666,17,2964
4666,17,2965
4667,17,2966
4667,17,2967
4667,17,2968
4667,17,2969
4668,17,2970
4668,17,2971
4668,17,2972
4669,17,2973
4669,17,2974
4669,17,2975
4670,17,2976
4670,17,2977
4670,17,2978
4670,17,2979
4671,17,2980
4671,17,2981
4671,17,2982
4672,17,2983
4672,17,2984
4672,17,2985
4673,17,2986
4673,17,2987
4673,17,2988
4674,17,2989
4674,17,2990
4674,17,2991
4675,17,2992
4675,17,2993
4675,17,2994
4675,17,2995
4676,17,2996
4676,17,2997
4676,17,2998
4677,17,2999
4677,17,3000
4677,17,3001
4678,17,3002
4678,17,3003
4678,17,3004
4678,17,3005
4679,17,3006
4679,17,3007
4679,17,3008
4680,17,3009
4680,17,3010
4680,17,3011
4681,17,3012
4681,17,3013
4681,17,3014
4681,17,3015
4682,17,3016
4682,17,3017
4682,17,3018
4683,17,3019
4683,17,3020
4683,17,3021
4684,17,3022
4684,17,3023
4684,17,3024
4684,17,3025
4685,17,3026
4685,17,3027
4685,17,3028
4686,17,3029
4686,17,3030
4686,17,3031
4687,17,3032
4687,17,3033
4687,17,3034
4687,17,3035
4688,17,3036
4688,17,3037
4688,17,3038
4689,17,3039
4689,17,3040
4689,17,3041
4690,17,3042
4690,17,3043
4690,17,3044
4691,17,3045
4691,17,3046
4691,17,3047
4692,17,3048
4692,17,3049
4692,17,3050
4692,17,3051
4693,17,3052
4693,17,3053
4693,17,3054
4694,17,3055
4694,17,3056
4694,17,3057
4695,17,3058
4695,17,3059
4695,17,3060
4695,17,3061
4696,17,3062
4696,17,3063
4696,17,3064
4697,17,3065
4697,17,3066
4697,17,3067
4698,17,3068
4698,17,3069
4698,17,3070
4698,17,3071
4699,17,3072
4699,17,3073
4699,17,3074
4700,17,3075
4700,17,3076
4700,17,3077
4701,17,3078
4701,17,3079
4701,17,3080
4701,17,3081
4702,17,3082
4702,17,3083
4702,17,3084
4703,17,3085
4703,17,3086
4703,17,3087
4704,17,3088
4704,17,3089
4704,17,3090
4705,17,3091
4705,17,3092
4705,17,3093
4705,17,3094
4706,17,3095
4706,18,3096
4706,18,3097
4707,18,3098
4707,18,3099
4707,18,3100
4708,18,3101
4708,18,3102
4708,18,3103
4708,18,3104
4709,18,3105
4709,18,3106
4709,18,3107
4710,18,3108
4710,18,3109
4710,18,3110
4711,18,3111
4711,18,3112
4711,18,3113
4712,18,3114
4712,18,3115
4712,18,3116
4712,18,3117
4713,18,3118
4713,18,3119
4713,18,3120
4714,18,3121
4714,18,3122
4714,18,3123
4715,18,3124
4715,18,3125
4715,18,3126
4715,18,3127
4716,18,3128
4716,18,3129
4716,18,3130
4717,18,3131
4717,18,3132
4717,18,3133
4718,18,3134
4718,18,3135
4718,18,3136
4719,18,3137
4719,18,3138
4719,18,3139
4719,18,3140
4720,18,3141
4720,18,3142
4720,18,3143
4721,18,3144
4721,18,3145
4721,18,3146
4722,18,3147
4722,18,3148
4722,18,3149
4722,18,3150
4723,18,3151
4723,18,3152
4723,18,3153
4724,18,3154
4724,18,3155
4724,18,3156
4725,18,3157
4725,18,3158
4725,18,3159
4725,18,3160
4726,18,3161
4726,18,3162
4726,18,3163
4727,18,3164
4727,18,3165
4727,18,3166
4728,18,3167
4728,18,3168
4728,18,3169
4729,18,3170
4729,18,3171
4729,18,3172
4729,18,3173
4730,18,3174
4730,18,3175
4730,18,3176
4731,18,3177
4731,18,3178
4731,18,3179
4732,18,3180
4732,18,3181
4732,18,3182
4733,18,3183
4733,18,3184
4733,18,3185
4733,18,3186
4734,18,3187
4734,18,3188
4734,18,3189
4735,18,3190
4735,18,3191
4735,18,3192
4736,18,3193
4736,18,3194
4736,18,3195
4736,18,3196
4737,18,3197
4737,18,3198
4737,18,3199
4738,18,3200
4738,18,3201
4738,18,3202
4739,18,3203
4739,18,3204
4739,18,3205
4739,18,3206
4740,18,3207
4740,18,3208
4740,18,3209
4741,18,3210
4741,18,3211
4741,18,3212
4742,18,3213
4742,18,3214
4742,18,3215
4742,18,3216
4743,18,3217
4743,18,3218
4743,18,3219
4744,18,3220
4744,18,3221
4744,18,3222
4745,18,3223
4745,18,3224
4745,18,3225
4745,18,3226
4746,18,3227
4746,18,3228
4746,18,3229
4747,18,3230
4747,18,3231
4747,18,3232
4748,18,3233
4748,18,3234
4748,18,3235
4749,18,3236
4749,18,3237
4749,18,3238
4750,18,3239
4750,18,3240
4750,18,3241
4750,18,3242
4751,18,3243
4751,18,3244
4751,18,3245
4752,18,3246
4752,18,3247
4752,18,3248
4753,18,3249
4753,18,3250
4753,18,3251
4753,18,3252
4754,18,3253
4754,18,3254
4754,18,3255
4755,18,3256
4755,18,3257
4755,18,3258
4756,18,3259
4756,18,3260
4756,18,3261
4756,18,3262
4757,18,3263
4757,18,3264
4757,18,3265
4758,18,3266
4758,18,3267
4758,19,3268
4759,19,3269
4759,19,3270
4759,19,3271
4759,19,3272
4760,19,3273
4760,19,3274
4760,19,3275
4761,19,3276
4761,19,3277
4761,19,3278
4762,19,3279
4762,19,3280
4762,19,3281
4762,19,3282
4763,19,3283
4763,19,3284
4763,19,3285
4764,19,3286
4764,19,3287
4764,19,3288
4765,19,3289
4765,19,3290
4765,19,3291
4766,19,3292
4766,19,3293
4766,19,3294
4767,19,3295
4767,19,3296
4767,19,3297
4767,19,3298
4768,19,3299
4768,19,3300
4768,19,3301
4769,19,3302
4769,19,3303
4769,19,3304
4770,19,3305
4770,19,3306
4770,19,3307
4770,19,3308
4771,19,3309
4771,19,3310
4771,19,3311
4772,19,3312
4772,19,3313
4772,19,3314
4773,19,3315
4773,19,3316
4773,19,3317
4773,19,3318
4774,19,3319
4774,19,3320
4774,19,3321
4775,19,3322
4775,19,3323
4775,19,3324
4776,19,3325
4776,19,3326
4776,19,3327
4776,19,3328
4777,19,3329
4777,19,3330
4777,19,3331
4778,19,3332
4778,19,3333
4778,19,3334
4779,19,3335
4779,19,3336
4779,19,3337
4780,19,3338
4780,19,3339
4780,19,3340
4780,19,3341
4781,19,3342
4781,19,3343
4781,19,3344
4782,19,3345
4782,19,3346
4782,19,3347
4783,19,3348
4783,19,3349
4783,19,3350
4783,19,3351
4784,19,3352
4784,19,3353
4784,19,3354
4785,19,3355
4785,19,3356
4785,19,3357
4786,19,3358
4786,19,3359
4786,19,3360
4786,19,3361
4787,19,3362
4787,19,3363
4787,19,3364
4788,19,3365
4788,19,3366
4788,19,3367
4789,19,3368
4789,19,3369
4789,19,3370
4789,19,3371
4790,19,3372
4790,19,3373
4790,19,3374
4791,19,3375
4791,19,3376
4791,19,3377
4792,19,3378
4792,19,3379
4792,19,3380
4792,19,3381
4793,19,3382
4793,19,3383
4793,19,3384
4794,19,3385
4794,19,3386
4794,19,3387
4795,19,3388
4795,19,3389
4795,19,3390
4796,19,3391
4796,19,3392
4796,19,3393
4797,19,3394
4797,19,3395
4797,19,3396
4797,19,3397
4798,19,3398
4798,19,3399
4798,19,3400
4799,19,3401
4799,19,3402
4799,19,3403
4800,19,3404
4800,19,3405
4800,19,3406
4800,19,3407
4801,19,3408
4801,19,3409
4801,19,3410
4802,19,3411
4802,19,3412
4802,19,3413
4803,19,3414
4803,19,3415
4803,19,3416
4803,19,3417
4804,19,3418
4804,19,3419
4804,19,3420
4805,19,3421
4805,19,3422
4805,19,3423
4806,19,3424
4806,19,3425
4806,19,3426
4806,19,3427
4807,19,3428
4807,19,3429
4807,19,3430
4808,19,3431
4808,19,3432
4808,19,3433
4809,19,3434
4809,19,3435
4809,19,3436
4810,19,3437
4810,19,3438
4810,19,3439
4810,20,3440
4811,20,3441
4811,20,3442
4811,20,3443
4812,20,3444
4812,20,3445
4812,20,3446
4813,20,3447
4813,20,3448
4813,20,3449
4814,20,3450
4814,20,3451
4814,20,3452
4814,20,3453
4815,20,3454
4815,20,3455
4815,20,3456
4816,20,3457
4816,20,3458
4816,20,3459
4817,20,3460
4817,20,3461
4817,20,3462
4817,20,3463
4818,20,3464
4818,20,3465
4818,20,3466
4819,20,3467
4819,20,3468
4819,20,3469
4820,20,3470
4820,20,3471
4820,20,3472
4820,20,3473
4821,20,3474
4821,20,3475
4821,20,3476
4822,20,3477
4822,20,3478
4822,20,3479
4823,20,3480
4823,20,3481
4823,20,3482
4824,20,3483
4824,20,3484
4824,20,3485
4824,20,3486
4825,20,3487
4825,20,3488
4825,20,3489
4826,20,3490
4826,20,3491
4826,20,3492
4827,20,3493
4827,20,3494
4827,20,3495
4827,20,3496
4828,20,3497
4828,20,3498
4828,20,3499
4829,20,3500
4829,20,3501
4829,20,3502
4830,20,3503
4830,20,3504
4830,20,3505
4830,20,3506
4831,20,3507
4831,20,3508
4831,20,3509
4832,20,3510
4832,20,3511
4832,20,3512
4833,20,3513
4833,20,3514
4833,20,3515
4834,20,3516
4834,20,3517
4834,20,3518
4835,20,3519
4835,20,3520
4835,20,3521
4835,20,3522
4836,20,3523
4836,20,3524
4836,20,3525
4837,20,3526
4837,20,3527
4837,20,3528
4838,20,3529
4838,20,3530
4838,20,3531
4838,20,3532
4839,20,3533
4839,20,3534
4839,20,3535
4840,20,3536
4840,20,3537
4840,20,3538
4841,20,3539
4841,20,3540
4841,20,3541
4841,20,3542
4842,20,3543
4842,20,3544
4842,20,3545
4843,20,3546
4843,20,3547
4843,20,3548
4844,20,3549
4844,20,3550
4844,20,3551
4844,20,3552
4845,20,3553
4845,20,3554
4845,20,3555
4846,20,3556
4846,20,3557
4846,20,3558
4847,20,3559
4847,20,3560
4847,20,3561
4847,20,3562
4848,20,3563
4848,20,3564
4848,20,3565
4849,20,3566
4849,20,3567
4849,20,3568
4850,20,3569
4850,20,3570
4850,20,3571
4850,20,3572
4851,20,3573
4851,20,3574
4852,20,3575
4852,20,3576
4852,20,3577
4852,20,3578
4853,20,3579
4853,20,3580
4853,20,3581
4854,20,3582
4854,20,3583
4854,20,3584
4855,20,3585
4855,20,3586
4855,20,3587
4855,20,3588
4856,20,3589
4856,20,3590
4856,20,3591
4857,20,3592
4857,20,3593
4857,20,3594
4858,20,3595
4858,20,3596
4858,20,3597
4858,20,3598
4859,20,3599
4859,20,3600
4859,20,3601
4860,20,3602
4860,20,3603
4860,20,3604
4861,20,3605
4861,20,3606
4861,20,3607
4861,20,3608
4862,20,3609
4862,20,3610
4862,20,3611
4863,21,3612
4863,21,3613
4863,21,3614
4864,21,3615
4864,21,3616
4864,21,3617
4864,21,3618
4865,21,3619
4865,21,3620
4865,21,3621
4866,21,3622
4866,21,3623
4866,21,3624
4867,21,3625
4867,21,3626
4867,21,3627
4868,21,3628
4868,21,3629
4868,21,3630
4868,21,3631
4869,21,3632
4869,21,3633
4869,21,3634
4870,21,3635
4870,21,3636
4870,21,3637
4871,21,3638
4871,21,3639
4871,21,3640
4872,21,3641
4872,21,3642
4872,21,3643
4872,21,3644
4873,21,3645
4873,21,3646
4873,21,3647
4874,21,3648
4874,21,3649
4874,21,3650
4875,21,3651
4875,21,3652
4875,21,3653
4875,21,3654
4876,21,3655
4876,21,3656
4876,21,3657
4877,21,3658
4877,21,3659
4877,21,3660
4878,21,3661
4878,21,3662
4878,21,3663
4878,21,3664
4879,21,3665
4879,21,3666
4879,21,3667
4880,21,3668
4880,21,3669
4880,21,3670
4881,21,3671
4881,21,3672
4881,21,3673
4882,21,3674
4882,21,3675
4882,21,3676
4882,21,3677
4883,21,3678
4883,21,3679
4883,21,3680
4884,21,3681
4884,21,3682
4884,21,3683
4885,21,3684
4885,21,3685
4885,21,3686
4885,21,3687
4886,21,3688
4886,21,3689
4886,21,3690
4887,21,3691
4887,21,3692
4887,21,3693
4888,21,3694
4888,21,3695
4888,21,3696
4888,21,3697
4889,21,3698
4889,21,3699
4889,21,3700
4890,21,3701
4890,21,3702
4890,21,3703
4891,21,3704
4891,21,3705
4891,21,3706
4892,21,3707
4892,21,3708
4892,21,3709
4893,21,3710
4893,21,3711
4893,21,3712
4893,21,3713
4894,21,3714
4894,21,3715
4894,21,3716
4895,21,3717
4895,21,3718
4895,21,3719
4896,21,3720
4896,21,3721
4896,21,3722
4896,21,3723
4897,21,3724
4897,21,3725
4897,21,3726
4898,21,3727
4898,21,3728
4898,21,3729
4899,21,3730
4899,21,3731
4899,21,3732
4899,21,3733
4900,21,3734
4900,21,3735
4900,21,3736
4901,21,3737
4901,21,3738
4901,21,3739
4902,21,3740
4902,21,3741
4902,21,3742
4902,21,3743
4903,21,3744
4903,21,3745
4903,21,3746
4904,21,3747
4904,21,3748
4904,21,3749
4905,21,3750
4905,21,3751
4905,21,3752
4905,21,3753
4906,21,3754
4906,21,3755
4906,21,3756
4907,21,3757
4907,21,3758
4907,21,3759
4908,21,3760
4908,21,3761
4908,21,3762
4909,21,3763
4909,21,3764
4909,21,3765
4910,21,3766
4910,21,3767
4910,21,3768
4910,21,3769
4911,21,3770
4911,21,3771
4911,21,3772
4912,21,3773
4912,21,3774
4912,21,3775
4913,21,3776
4913,21,3777
4913,21,3778
4913,21,3779
4914,21,3780
4914,21,3781
4914,21,3782
4915,21,3783
4915,22,3784
4915,22,3785
4916,22,3786
4916,22,3787
4916,22,3788
4916,22,3789
4917,22,3790
4917,22,3791
4917,22,3792
4918,22,3793
4918,22,3794
4918,22,3795
4919,22,3796
4919,22,3797
4919,22,3798
4919,22,3799
4920,22,3800
4920,22,3801
4920,22,3802
4921,22,3803
4921,22,3804
4921,22,3805
4922,22,3806
4922,22,3807
4922,22,3808
4922,22,3809
4923,22,3810
4923,22,3811
4923,22,3812
4924,22,3813
4924,22,3814
4924,22,3815
4925,22,3816
4925,22,3817
4925,22,3818
4926,22,3819
4926,22,3820
4926,22,3821
4926,22,3822
4927,22,3823
4927,22,3824
4927,22,3825
4928,22,3826
4928,22,3827
4928,22,3828
4929,22,3829
4929,22,3830
4929,22,3831
4930,22,3832
4930,22,3833
4930,22,3834
4930,22,3835
4931,22,3836
4931,22,3837
4931,22,3838
4932,22,3839
4932,22,3840
4932,22,3841
4933,22,3842
4933,22,3843
4933,22,3844
4933,22,3845
4934,22,3846
4934,22,3847
4934,22,3848
4935,22,3849
4935,22,3850
4935,22,3851
4936,22,3852
4936,22,3853
4936,22,3854
4937,22,3855
4937,22,3856
4937,22,3857
4937,22,3858
4938,22,3859
4938,22,3860
4938,22,3861
4939,22,3862
4939,22,3863
4939,22,3864
4940,22,3865
4940,22,3866
4940,22,3867
4940,22,3868
4941,22,3869
4941,22,3870
4941,22,3871
4942,22,3872
4942,22,3873
4942,22,3874
4943,22,3875
4943,22,3876
4943,22,3877
4943,22,3878
4944,22,3879
4944,22,3880
4944,22,3881
4945,22,3882
4945,22,3883
4945,22,3884
4946,22,3885
4946,22,3886
4946,22,3887
4947,22,3888
4947,22,3889
4947,22,3890
4947,22,3891
4948,22,3892
4948,22,3893
4948,22,3894
4949,22,3895
4949,22,3896
4949,22,3897
4950,22,3898
4950,22,3899
4950,22,3900
4951,22,3901
4951,22,3902
4951,22,3903
4951,22,3904
4952,22,3905
4952,22,3906
4952,22,3907
4953,22,3908
4953,22,3909
4953,22,3910
4954,22,3911
4954,22,3912
4954,22,3913
4954,22,3914
4955,22,3915
4955,22,3916
4955,22,3917
4956,22,3918
4956,22,3919
4956,22,3920
4957,22,3921
4957,22,3922
4957,22,3923
4957,22,3924
4958,22,3925
4958,22,3926
4958,22,3927
4959,22,3928
4959,22,3929
4959,22,3930
4960,22,3931
4960,22,3932
4960,22,3933
4960,22,3934
4961,22,3935
4961,22,3936
4961,22,3937
4962,22,3938
4962,22,3939
4962,22,3940
4963,22,3941
4963,22,3942
4963,22,3943
4964,22,3944
4964,22,3945
4964,22,3946
4965,22,3947
4965,22,3948
4965,22,3949
4965,22,3950
4966,22,3951
4966,22,3952
4966,22,3953
4967,22,3954
4967,22,3955
4967,23,3956
4968,23,3957
4968,23,3958
4968,23,3959
4968,23,3960
4969,23,3961
4969,23,3962
4969,23,3963
4970,23,3964
4970,23,3965
4970,23,3966
4971,23,3967
4971,23,3968
4971,23,3969
4971,23,3970
4972,23,3971
4972,23,3972
4972,23,3973
4973,23,3974
4973,23,3975
4973,23,3976
4974,23,3977
4974,23,3978
4974,23,3979
4974,23,3980
4975,23,3981
4975,23,3982
4975,23,3983
4976,23,3984
4976,23,3985
4976,23,3986
4977,23,3987
4977,23,3988
4977,23,3989
4977,23,3990
4978,23,3991
4978,23,3992
4978,23,3993
4979,23,3994
4979,23,3995
4979,23,3996
4980,23,3997
4980,23,3998
4980,23,3999
4981,23,4000
4981,23,4001
4981,23,4002
4981,23,4003
4982,23,4004
4982,23,4005
4982,23,4006
4983,23,4007
4983,23,4008
4983,23,4009
4984,23,4010
4984,23,4011
4984,23,4012
4985,23,4013
4985,23,4014
4985,23,4015
4985,23,4016
4986,23,4017
4986,23,4018
4986,23,4019
4987,23,4020
4987,23,4021
4987,23,4022
4988,23,4023
4988,23,4024
4988,23,4025
4988,23,4026
4989,23,4027
4989,23,4028
4989,23,4029
4990,23,4030
4990,23,4031
4990,23,4032
4991,23,4033
4991,23,4034
4991,23,4035
4991,23,4036
4992,23,4037
4992,23,4038
4992,23,4039
4993,23,4040
4993,23,4041
4993,23,4042
4994,23,4043
4994,23,4044
4994,23,4045
4995,23,4046
4995,23,4047
4995,23,4048
4995,23,4049
4996,23,4050
4996,23,4051
4996,23,4052
4997,23,4053
4997,23,4054
4997,23,4055
4998,23,4056
4998,23,4057
4998,23,4058
4998,23,4059
4999,23,4060
4999,23,4061
4999,23,4062
5000,23,4063
5000,23,4064
5000,23,4065
5001,23,4066
5001,23,4067
5001,23,4068
5002,23,4069
5002,23,4070
5002,23,4071
5002,23,4072
5003,23,4073
5003,23,4074
5003,23,4075
5004,23,4076
5004,23,4077
5004,23,4078
5005,23,4079
5005,23,4080
5005,23,4081
5005,23,4082
5006,23,4083
5006,23,4084
5006,23,4085
5007,23,4086
5007,23,4087
5007,23,4088
5008,23,4089
5008,23,4090
5008,23,4091
5009,23,4092
5009,23,4093
5009,23,4094
5009,23,4095
5010,23,4096
5010,23,4097
5010,23,4098
5011,23,4099
5011,23,4100
5011,23,4101
5012,23,4102
5012,23,4103
5012,23,4104
5012,23,4105
5013,23,4106
5013,23,4107
5013,23,4108
5014,23,4109
5014,23,4110
5014,23,4111
5015,23,4112
5015,23,4113
5015,23,4114
5015,23,4115
5016,23,4116
5016,23,4117
5016,23,4118
5017,23,4119
5017,23,4120
5017,23,4121
5018,23,4122
5018,23,4123
5018,23,4124
5018,23,4125
5019,23,4126
5019,23,4127
5019,24,4128
5020,24,4129
5020,24,4130
5020,24,4131
5021,24,4132
5021,24,4133
5021,24,4134
5022,24,4135
5022,24,4136
5022,24,4137
5023,24,4138
5023,24,4139
5023,24,4140
5023,24,4141
5024,24,4142
5024,24,4143
5024,24,4144
5025,24,4145
5025,24,4146
5025,24,4147
5026,24,4148
5026,24,4149
5026,24,4150
5026,24,4151
5027,24,4152
5027,24,4153
5027,24,4154
5028,24,4155
5028,24,4156
5028,24,4157
5029,24,4158
5029,24,4159
5029,24,4160
5029,24,4161
5030,24,4162
5030,24,4163
5030,24,4164
5031,24,4165
5031,24,4166
5031,24,4167
5032,24,4168
5032,24,4169
5032,24,4170
5032,24,4171
5033,24,4172
5033,24,4173
5033,24,4174
5034,24,4175
5034,24,4176
5034,24,4177
5035,24,4178
5035,24,4179
5035,24,4180
5035,24,4181
5036,24,4182
5036,24,4183
5036,24,4184
5037,24,4185
5037,24,4186
5037,24,4187
5038,24,4188
5038,24,4189
5038,24,4190
5039,24,4191
5039,24,4192
5039,24,4193
5039,24,4194
5040,24,4195
5040,24,4196
5040,24,4197
5041,24,4198
5041,24,4199
5041,24,4200
5042,24,4201
5042,24,4202
5042,24,4203
5043,24,4204
5043,24,4205
5043,24,4206
5043,24,4207
5044,24,4208
5044,24,4209
5044,24,4210
5045,24,4211
5045,24,4212
5045,24,4213
5046,24,4214
5046,24,4215
5046,24,4216
5046,24,4217
5047,24,4218
5047,24,4219
5047,24,4220
5048,24,4221
5048,24,4222
5048,24,4223
5049,24,4224
5049,24,4225
5049,24,4226
5049,24,4227
5050,24,4228
5050,24,4229
5050,24,4230
5051,24,4231
5051,24,4232
5051,24,4233
5052,24,4234
5052,24,4235
5052,24,4236
5053,24,4237
5053,24,4238
